Data,Brand,Prodotto,Formato,Rivenditore,Prezzo (€),Status,Categoria Rivenditore,Link,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,baslerbeauty,"€ 5,93",,,https://www.basler-beauty.it/marche/the-ordinary/the-ordinary-niacinamide-10-zink-1-30-ml.html?ixscvc=22248a076b725f229c0c6814276aa58c&mtm_source=google&mtm_medium=organic&mtm_campaign=ga_shopping-free&mtm_group=ga_shopping-free&mtm_brand=The%20Ordinary&srsltid=AfmBOopBRhHJGP4md6FNtWt89U4ApzIYmaQZ5DFzmWW_TRfTgrWFjJ4KN3U,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,baslerbeauty,"€ 10,70",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,cosmetis,"€ 12,53",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Douglas,"€ 5,29",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,Douglas,"€ 8,59",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,eCharme,"€ 8,00",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,eCharme,"€ 14,90",,,https://www.echarme.it/products/niacinamide-10-zinc-1-the-ordinary-viso-tutti-i-tipi-di-pelle-541448492-uni,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Flaconi,"€ 6,24",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,Flaconi,"€ 11,23",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,Greta Profumerie,"€ 10,88",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Griffe,"€ 6,00",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,Griffe,"€ 10,80",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,H&M,"€ 6,50",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Lookfantastic,"€ 5,75",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,Lookfantastic,"€ 10,35",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,MakeUp,"€ 5,79",,,https://makeup.it/product/555972/,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,MakeUp,"€ 9,49",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Marisa Profumerie,"€ 6,00",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,Marisa Profumerie,"€ 10,80",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,MedPack,"€ 8,99",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,MedPack,"€ 17,19",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,My Origins,"€ 6,10",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,My Origins,"€ 10,98",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Neoda,"€ 9,68",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Notino,"€ 5,30",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,Notino,"€ 9,40",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Parafarmacia Bosciaclub,"€ 12,22",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,Perfume's Club,"€ 12,96",Out of Stock,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Perfume's Club,"€ 7,41",Out of Stock,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Primor,"€ 6,00",,,https://it.primor.eu/it_it/the-ordinary-niacinamide-10-zinco-1-siero-122158.html?srsltid=AfmBOooeixkde9kwu_uYXy5YGwMdn391DgzHEouX03pjcMUYh--gHeq1to4#863=67055,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,Primor,"€ 10,80",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Profumeria Lady,"€ 4,21",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Profumerie Galeazzi,"€ 6,00",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,Profumerie Galeazzi,"€ 10,80",,,https://profumeriegaleazzi.it/products/niacinamide-10-zinc-1?variant=55978556260725,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Profumerie Griffe,"€ 6,00",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,Profumerie Griffe,"€ 10,80",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,PromoFarma,"€ 5,57",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,PromoFarma,"€ 11,17",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Rinascente,"€ 4,80",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Sephora,"€ 8,00",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,Sephora,"€ 14,90",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Stylevana,"€ 9,70",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Super-pharm,"€ 5,99",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,Super-pharm,"€ 9,99",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,The Ordinary,"€ 6,00",,Sito Ufficiale,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,The Ordinary,"€ 10,80",,Sito Ufficiale,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,30ml,Zalando,"€ 5,99",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,Zalando,"€ 10,99",,,,
22/05/2026,The Ordinary,Niacinamide 10% + Zinc 1%,60ml,Zalando,"€ 10,99",,,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,1000 Farmacie,"11,69",,,Link
22/05/2026,CeraVe,Detergente Idratante,236ml,,1000 Farmacie,"8,79",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,1000 Farmacie,"11,59",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,1000 Farmacie,"6,89",,,https://www.1000farmacie.it/cerave-detergente-idratante-473ml.html?query_id=4db9841f655b0069a82a119a7d8dab95
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,3C Farma,"10,43",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,3C Farma,"8,32",,,https://3cfarma.it/refill-detergente-idratante-cerave-473-ml-ricarica-eco-friendly-per-la-detersione-quotidiana-della-pelle-secca-e-sensibile?tpid=T1lDRlhvdVkrT1AvczJQTURpZU9nbDRraVdWaHZiZ1ZIWjhFTk1ZKzNDRjdFNXl4SlpienhXNnJmNWJjVEt2ZA2&utm_campaign=direct_link&utm_medium=cpc&utm_source=trovaprezzi
22/05/2026,CeraVe,Detergente Idratante,473ml,,3C Farma,"12,27",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,3C Farma,"6,55",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,afarma,"11,48",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,afarma,"15,73",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,AlpiFarma,"13,5",,,https://www.afarma.it/cerave-detergente-idratante-473-ml
22/05/2026,CeraVe,Detergente Idratante,88ml,,AlpiFarma,"8,01",,,https://www.alpifarma.it/detergenti-tonici-acque-micellari/22190-cerave-detergente-idrat-473ml-3337875597333.html?tpid=T1lDRlhvdVkrT1AvczJQTURpZU9nbDRraVdWaHZiZ1ZIWjhFTk1ZKzNDRjdFNXl4SlpienhXNnJmNWJjVEt2ZA2&utm_campaign=trovaprezzi&utm_medium=cpc&utm_source=refferal
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Amazon,"13,57",,,
22/05/2026,CeraVe,Detergente Idratante,1000ml,,Amazon,"27,15",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Amazon,"10,58",,,https://www.amazon.it/Hydrating-Cleanser-Normal-Skin-1000/dp/B07HF9GT4L?ref_=ast_bl_cpl_dp
22/05/2026,CeraVe,Detergente Idratante,473ml,,Amazon,"12,94",,,
22/05/2026,CeraVe,Detergente Idratante,562ml,,Amazon,"15,24",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Antica Farmacia Orlandi,"9,18",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Antica Farmacia Orlandi,"13,65",,,https://www.anticafarmaciaorlandi.it/cve-detergidrat236ml.html?utm_source=awin&utm_medium=catalogo&aw_affid=803389&awc=17981_1779464685_e5434327c6d27d6f347ce63c1b20603c
22/05/2026,CeraVe,Detergente Idratante,88ml,,Antica Farmacia Orlandi,"6,56",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Apotecalab,"4,1",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Atida eFarma,"10,99",,,https://apotecalab.it/prodotti/prodotti-cosmesi-viso/prodotti_detergenti-viso-pelle-normale/cerave-detergente-idratante-88-ml?tpid=T1lDRlhvdVkrT1AvczJQTURpZU9nbDRraVdWaHZiZ1ZIWjhFTk1ZKzNDRjdFNXl4SlpienhXNnJmNWJjVEt2ZA2
22/05/2026,CeraVe,Detergente Idratante,236ml,,Atida eFarma,"9,99",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Atida eFarma,"12,19",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Atida eFarma,"6,99",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,AxaFarma,"10,26",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,AxaFarma,"13,71",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,AxaFarma,"7,11",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,BaseFarma,"10,22",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,BaseFarma,"13,61",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,BaseFarma,"6,74",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Benessere Farmacia,"16,53",,,https://www.basefarma.it/cerave-detergente-idratante-88-ml?tpid=T1lDRlhvdVkrT1AvczJQTURpZU9nbDRraVdWaHZiZ1ZIWjhFTk1ZKzNDRjdFNXl4SlpienhXNnJmNWJjVEt2ZA2
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Benu Farma,"12,57",,,https://www.benesserefarmacia.it/cerave-(loreal-italia)-cerave-detergente-idrat-473ml-z-560829?ref=tr&tpid=T1lDRlhvdVkrT1AvczJQTURpZU9nbDRraVdWaHZiZ1ZIWjhFTk1ZKzNDRjdFNXl4SlpienhXNnJmNWJjVEt2ZA2
22/05/2026,CeraVe,Detergente Idratante,236ml,,Benu Farma,"13,5",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Benu Farma,"12,49",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Benu Farma,"7,12",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,BFarma,"10,43",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,BFarma,"14,14",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,BFarma,"7,21",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Brava Farmacia,"11,07",,,https://bfarma.it/products/loreal-cerave-cerave-detergente-idratante-88-ml-cerave-ean-3337875597326?tpid=T1lDRlhvdVkrT1AvczJQTURpZU9nbDRraVdWaHZiZ1ZIWjhFTk1ZKzNDRjdFNXl4SlpienhXNnJmNWJjVEt2ZA2&utm_source=Trovaprezzi&variant=50351335670052
22/05/2026,CeraVe,Detergente Idratante,473ml,,Brava Farmacia,"15,17",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Brava Farmacia,"7,3",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Bravi Farmacie,"13,88",,,https://www.bravafarmacia.it/igiene-corpo/16302-cerave-detergente-idrat-88ml.html
22/05/2026,CeraVe,Detergente Idratante,236ml,,Centro Farmacia,"10,96",,,https://www.bravifarmacie.it/cerave-detergente-idratante-473ml.html?srsltid=AfmBOorkrikxlBJUvbjO-MmzNxT1E_pkUsOARqA_pSURacdfHpqGX8rv
22/05/2026,CeraVe,Detergente Idratante,473ml,,Centro Farmacia,"15,21",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Centro Farmacia,"7,07",,,https://www.centrofarmacia.it/cerave-linea-detersione-viso-hydrating-cleanser-detergente-idratante-473-ml-z-42133
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,CheFarma,"10,47",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,CheFarma,"8,11",,,https://chefarma.it/cerave-refill-detergente-idr?network=tradetracker&utm_content=feed_&utm_medium=ppc&utm_source=tradetracker&utm_campaign=direct_link&hermes=883fd0cb-ef9b-4b79-bc5d-0a9a7c335943
22/05/2026,CeraVe,Detergente Idratante,473ml,,CheFarma,"12,57",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,CheFarma,"6,39",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Cura e Natura,"15,74",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,CuraFacile,"13,9",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Douglas,"11,69",,,https://curafacile.it/cerave-detergente-idratante-473-ml/?srsltid=AfmBOoqVxt_0AVV1pGm3yCHJinTsgDy2BsZ9oD8l4BwSJA9MM5V6hEg3
22/05/2026,CeraVe,Detergente Idratante,236ml,,Douglas,10,,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Douglas,"14,19",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Douglas,"6,29",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,DrMax+,"11,19",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,DrMax+,"9,49",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,DrMax+,"13,31",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,DrMax+,"7,19",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Ecofarma,"10,7",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Ecofarma,"14,85",,,https://www.ecofarma.it/igiene-e-bellezza/creme-viso-e-trattamenti/detergenti-viso/cerave-detergente-idratante.html#/misura-236_ml
22/05/2026,CeraVe,Detergente Idratante,88ml,,Ecofarma,"7,1",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Effeverde,"10,55",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Eka Parafarmacia,"12,2",,,https://effeverde.it/bellezza-e-cosmetica/viso/cerave-detergente-idrat-473ml?limit=100
22/05/2026,CeraVe,Detergente Idratante,473ml,,Eka Parafarmacia,"16,7",,,https://www.ekaparafarmacia.it/shop/detergente-idratante-cerave-viso-e-corpo/?attribute_confezione=473+ml
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,ePharmacy,"12,85",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,ePharmacy,"10,31",,,https://epharmacy.it/cerave-refill-detergente-idrat4?utm_campaign=direct_link&utm_source=tradetracker&utm_medium=affiliation
22/05/2026,CeraVe,Detergente Idratante,473ml,,ePharmacy,"14,11",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,ePharmacy,"6,84",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,eUnica,"10,01",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,eUnica,"13,58",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,eUnica,"7,42",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Euro Farmacia,"13,74",,,https://eunica.it/cerave-detergente-idratante-88-ml?srsltid=AfmBOoqB3sSiWBv5KmSvg4GH_MlK_akO88bnpGMQL2-7Pm7iFhFzHpWr
22/05/2026,CeraVe,Detergente Idratante,1000ml,,Euro Farmacia,"20,99",Out of Stock,,https://eurofarmacia.it/cerave-refill-detergente-idr?utm_source=tradetracker&utm_medium=cpc
22/05/2026,CeraVe,Detergente Idratante,236ml,,Euro Farmacia,"9,6",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Euro Farmacia,"8,07",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Farma Convenienza,"10,44",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farma Convenienza,"10,66",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farma Convenienza,"13,43",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farma Convenienza,"7,38",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Farma Ermann,"13,64",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farma Ermann,"10,71",,,https://www.farmaermann.it/cerave-refill-detergente-idratante-473-ml.html?utm_campaign=tradetracker&utm_source=tradetracker&utm_medium=affiliation
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farma Ermann,"12,9",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,farma farma,"10,85",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,farma farma,"15,2",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,farma farma,"5,87",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farma Gami,"11,5",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farma Gami,"15,73",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farma Gami,"8,33",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Farma Generation,"13,35",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farma Generation,"9,02",,,https://farmageneration.it/it/cerave-refill-detergente-idratante-473-mlit989814443-6ac5a.html?tpid=T1lDRlhvdVkrT1AvczJQTURpZU9nbDRraVdWaHZiZ1ZIWjhFTk1ZKzNDRjdFNXl4SlpienhXNnJmNWJjVEt2ZA2&utm_campaign=trovaprezzi_feed&utm_medium=cpc&utm_source=trovaprezzi
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farma Generation,"13,42",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Farma Globo,"12,27",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farma Globo,"9,78",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farma Globo,"7,9",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farma on Web,11,,,https://farmaglobo.it/cerave-detergente-idrat-88ml.html?tpid=T1lDRlhvdVkrT1AvczJQTURpZU9nbDRraVdWaHZiZ1ZIWjhFTk1ZKzNDRjdFNXl4SlpienhXNnJmNWJjVEt2ZA2&utm_campaign=direct_link-05&utm_medium=cpc&utm_source=trovaprezzi
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farma on Web,16,,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farma on Web,7,,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Farma Stelia,"10,66",,,https://www.farmaonweb.it/Cerave-Hydrating-Cleanser-Detergente-Idratante-Viso-88-ml-z-42131?ref=tr
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farma Stelia,"8,36",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farma Stelia,"11,44",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farma Stelia,"6,53",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farma1click,"18,5",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farma1click,"8,9",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,farma2go,"9,96",,,https://www.farma1click.it/catalog/product/view/id/16195/s/cerave-detergente-idratante-88-ml-974109225/?tpid=T1lDRlhvdVkrT1AvczJQTURpZU9nbDRraVdWaHZiZ1ZIWjhFTk1ZKzNDRjdFNXl4SlpienhXNnJmNWJjVEt2ZA2
22/05/2026,CeraVe,Detergente Idratante,236ml,,farma2go,"17,52",,,https://farma2go.com/products/cerave-recarga-limpiadora-hidratante-473ml?utm_source=affiliate&utm_medium=cpc&utm_term=500128&click_id=2605222008244260130&iclid=1-24279b9d-0a6d-3d22-8022-cd6d0a9d9b27-a95978&utm_campaign=Propelbon
22/05/2026,CeraVe,Detergente Idratante,473ml,,farma2go,"11,6",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Farmabe,"11,7",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farmabe,"9,22",,,https://farmabe.it/cerave-refill-detergente-idr?network=tradetracker&utm_medium=ppc&utm_source=tradetracker&utm_campaign=direct_link&hermes=883fd0cb-ef9b-4b79-bc5d-0a9a7c335943
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmabe,"12,93",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farmabe,"6,69",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farmabest,"7,35",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmabest,"9,99",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Farmachicca,"14,14",,,https://farmabestsrl.com/cerave-detergente-idrat-473ml/
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farmachicca,"10,31",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmachicca,"10,39",,,https://farmachicca.it/prodotti/prodotti-igiene-e-bellezza-del-viso/prodotti_cura-e-igiene-del-viso/cerave-detergente-idratante-236-ml?tpid=T1lDRlhvdVkrT1AvczJQTURpZU9nbDRraVdWaHZiZ1ZIWjhFTk1ZKzNDRjdFNXl4SlpienhXNnJmNWJjVEt2ZA2
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farmachicca,"7,9",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farmacia Bolli,"10,35",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmacia Bolli,"13,43",,,https://www.farmaciabolli1833.it/cerave-detergente-idrat-236ml-974109175?tpid=T1lDRlhvdVkrT1AvczJQTURpZU9nbDRraVdWaHZiZ1ZIWjhFTk1ZKzNDRjdFNXl4SlpienhXNnJmNWJjVEt2ZA2
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmacia Caragliano,"12,9",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Farmacia Cassandro,"12,86",,,https://farmaciacaragliano.com/prodotti/cerave-detergente-idratante-473-ml/
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farmacia Cassandro,"10,42",,,https://farmaciacassandro.it/cerave-refill-detidrat473ml?utm_campaign=direct_link&utm_source=tradetracker&utm_medium=affiliation
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmacia Cassandro,"15,4",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farmacia Cassandro,"7,22",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farmacia Cavalieri,10,,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmacia Cavalieri,"13,9",,,https://shop.farmaciacavalieri.it/prodotto_cerave-detergente-idratante-236ml__18215?camp=trpre&tpid=T1lDRlhvdVkrT1AvczJQTURpZU9nbDRraVdWaHZiZ1ZIWjhFTk1ZKzNDRjdFNXl4SlpienhXNnJmNWJjVEt2ZA2
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Farmacia Centrale Amato,"14,14",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farmacia Centrale Amato,"11,48",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmacia Centrale Amato,"14,8",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farmacia Centrale Amato,"8,01",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farmacia Clinica Sant'Edoardo,"13,5",,,https://www.farmaciamato.it/detergenti-per-il-corpo/974109225-cerave-detergente-idratante-viso-e-corpo-pelle-da-normale-a-secca-88-ml-3337875597326.html?tpid=T1lDRlhvdVkrT1AvczJQTURpZU9nbDRraVdWaHZiZ1ZIWjhFTk1ZKzNDRjdFNXl4SlpienhXNnJmNWJjVEt2ZA2&utm_campaign=prodotto&utm_medium=cpc&utm_source=trovaprezzi
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmacia Clinica Sant'Edoardo,"18,5",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Farmacia Del Corso,"9,92",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farmacia Del Corso,"7,92",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmacia Del Corso,"9,69",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farmacia Del Corso,"7,1",,,https://farmaciadelcorso.net/cerave-detergente-idr473ml-cra
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farmacia del Sole,"9,86",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmacia del Sole,"13,38",,,https://lafarmaciadelsole.it/cerave-detergente-idrat-236ml?srsltid=AfmBOorcjaa2FvmkaJNLgvmfRwcKnQnelqs1jEL_-I2oq72hAqXEqJIv
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farmacia del Sole,"6,83",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Farmacia dell'Ospedale,"10,42",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmacia dell'Ospedale,"14,58",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farmacia dell'Ospedale,"6,5",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farmacia Discount,"9,51",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmacia Discount,"13,2",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Farmacia Europea,"11,58",,,https://www.farmaciadiscount.it/8639/CERAVE-DETERGENTE-IDRATANTE-473ML.html
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farmacia Europea,"9,38",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmacia Europea,"12,73",,,https://www.farmaciaeuropea.it/prodotti/cerave-hydrating-cleanser-detergente-idratante-per-pelle-normale-a-secca-236-ml?srsltid=AfmBOoo5YzZNh3m_VTR-Mh1r6NmuXSEXqpLFSl5NiVwMm4q7O6Vi69UK
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farmacia Europea,"6,49",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farmacia Fanchiotti,"11,89",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmacia Fanchiotti,"16,5",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farmacia Fanchiotti,6,,,https://farmaciafanchiotti.it/prodotti/cerave-detergente-idratante-473-ml/
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farmacia Ferri,"6,74",,,
22/05/2026,CeraVe,Detergente Idratante,88ml,,Farmacia Ferri,"3,96",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Farmacia Guacci,"10,89",,,
22/05/2026,CeraVe,Detergente Idratante,236ml,,Farmacia Guacci,"8,35",,,
22/05/2026,CeraVe,Detergente Idratante,473ml,,Farmacia Guacci,"10,89",,,
